,Cód. Cliente,Dt. Operação,Cód. Corretora,Cód. Título,Chave,Quantidade,Valor Líquido,Preço,Preço Var
0,Cliente 4,2023-09-12,FUTU,VALE3,36354A,400,-29888.276942403198,74.72069235600799,2.992745845550205
0,Cliente 4,2023-09-13,XPIN,ANIM3,9262A,10300,-39780.25314733423,3.8124177128677967,0.09147925986673383
0,Cliente 4,2023-09-13,XPIN,ANIM3,9263A,5500,-19926.874793315255,3.620545510616949,0.07799679748372611
833277,Cliente 4,2023-09-13,XPIN,BBSE3,25668A,300,-11554.269081318947,38.514230271063155,
0,Cliente 4,2023-09-13,XPIN,BBSE3,25669A,1500,-50256.99920176316,34.740006925624556,23.670375830666085
0,Cliente 4,2023-09-13,CAPM,GMAT3,21265A,3400,-27606.9443449568,8.009330183593333,0.29389549620198463
0,Cliente 4,2023-09-13,CAPM,GMAT3,41453A,6500,-51545.4896706751,7.9317845000083,0.6180320426594333
833368,Cliente 4,2023-09-13,XPIN,PCAR3,20171A,400,-1963.7961535914503,4.909490383978626,
0,Cliente 4,2023-09-13,XPIN,PCAR3,20172A,12600,-61650.249892567015,4.947904700918687,0.16439270832658798
833409,Cliente 4,2023-09-13,XPIN,TAEE11,35512A,500,-20294.262937411113,40.588525874822224,
0,Cliente 4,2023-09-13,XPIN,TAEE11,35513A,1200,-45518.98858339112,38.31192411311112,10.365831162852256
0,Cliente 4,2023-09-13,CAPM,TTEN3,24904A,6100,-91908.35057225998,14.900284425179999,1.655909718314355
0,Cliente 4,2023-09-13,CAPM,TTEN3,24905A,3800,-56078.95411777499,14.791548894764285,1.62116725669255
0,Cliente 4,2023-09-13,CAPM,UNIP6,15612A,1100,-91474.27204672,84.40216652672,152.92491179852954
833499,Cliente 4,2023-09-13,CAPM,UNIP6,15613A,800,-71374.763098112,89.21845387264,
0,Cliente 4,2023-09-13,XPIN,WIZC3,41646A,21800,-149248.42977064618,6.873226981078556,0.30775054731982127
0,Cliente 4,2023-09-14,FUTU,AMER3,4225A,2000,-2062.6325309942263,1.0241295365747025,0.015371300112210606
0,Cliente 4,2023-09-14,FUTU,AMER3,4226A,12900,-12281.556615185002,0.9521234763108682,0.004345203432875916
0,Cliente 4,2023-09-14,XPIN,ANIM3,9264A,3800,-14479.405865457322,3.732551340602976,0.1569929595055897
0,Cliente 4,2023-09-14,XPIN,ANIM3,9265A,1700,-5973.9226926530355,3.614695404156122,0.08850824673158336
0,Cliente 4,2023-09-14,XPIN,AURE3,17739A,900,-14956.561873760002,16.522585883333335,0.16525339053143745
0,Cliente 4,2023-09-14,XPIN,AURE3,17740A,500,-8587.034687013333,16.323247796266667,4.0216519843445235
833688,Cliente 4,2023-09-14,XPIN,AZUL4,35514A,400,-4895.544042654999,12.2388601066375,
833694,Cliente 4,2023-09-14,XPIN,AZUL4,35515A,300,-4545.472319981251,15.151574399937502,
0,Cliente 4,2023-09-14,XPIN,BEEF3,12637A,900,-7496.169379956002,8.30322313296,0.012031686623610052
0,Cliente 4,2023-09-14,XPIN,BRSR6,12638A,1200,-16443.627675205713,13.703023062671429,0.34761593236684846
0,Cliente 4,2023-09-14,XPIN,BRSR6,12640A,600,-9349.540246437857,15.609870563810713,0.0033546616666879237
833770,Cliente 4,2023-09-14,XPIN,BRSR6,12641A,300,-4360.884331941428,14.536281106471428,
833769,Cliente 4,2023-09-14,XPIN,BRSR6,12642A,500,-7043.6459539874995,14.087291907974999,
0,Cliente 4,2023-09-14,XPIN,COGN3,16715A,16300,-52995.83371750832,3.2669382585080005,0.07168226956356291
833850,Cliente 4,2023-09-14,XPIN,CSAN3,35516A,500,-11053.5164468,22.1070328936,
0,Cliente 4,2023-09-14,XPIN,CSAN3,35517A,1000,-19430.62873512,18.6261790692,3.59521813888222
0,Cliente 4,2023-09-14,XPIN,HAPV3,36355A,3300,-16195.9199176601,4.81665263205925,0.14229203389178832
0,Cliente 4,2023-09-14,XPIN,HAPV3,36356A,6600,-31288.0267738277,4.814133216793263,0.19963816234459092
0,Cliente 4,2023-09-14,XPIN,IRBR3,15614A,4700,-206118.21,43.87623976470588,0.00391216578369567
0,Cliente 4,2023-09-14,XPIN,IRBR3,15615A,3200,-140289.73,43.866201851851855,0.003910896491769754
0,Cliente 4,2023-09-14,XPIN,IRBR3,15617A,1200,-55169.30349051395,47.26864757511842,12.877999943707103
833947,Cliente 4,2023-09-14,XPIN,IRBR3,15618A,200,-8882.306958030947,44.41153479015474,
0,Cliente 4,2023-09-14,XPIN,IRBR3,15619A,4200,-184192.17,43.85623340909091,0.0008041325959710843
833961,Cliente 4,2023-09-14,XPIN,IRBR3,15620A,100,-4903.395310152316,49.03395310152316,
0,Cliente 4,2023-09-14,XPIN,IRBR3,15621A,5000,-221080.7341500433,45.11590844604423,3.1233447750421823
0,Cliente 4,2023-09-14,XPIN,KEPL3,35518A,1700,-19731.001265608695,11.503974475434783,0.6746933471519413
833987,Cliente 4,2023-09-14,XPIN,KEPL3,35519A,300,-3781.0828793843475,12.603609597947825,
0,Cliente 4,2023-09-14,XPIN,KEPL3,35520A,2400,-30731.92236169739,13.17007335106087,2.399439103752774
0,Cliente 4,2023-09-14,XPIN,PRIO3,12643A,600,-31420.884487243995,50.80646738391,43.89883013216554
834067,Cliente 4,2023-09-14,XPIN,PRIO3,12644A,300,-13359.618529949998,44.53206176649999,
834104,Cliente 4,2023-09-14,XPIN,VIIA3,23614A,200,-178.5877139003077,0.8929385695015385,
0,Cliente 4,2023-09-14,XPIN,VIIA3,23765A,900,-889.6161912590769,0.9849672396184616,0.00021989499990937111
0,Cliente 4,2023-09-14,XPIN,VIIA3,23766A,300,-277.3770684923077,0.9404160577107693,0.004508223773315301
0,Cliente 4,2023-09-14,XPIN,VIIA3,23767A,600,-533.5029861883077,0.9225149309415386,0.005002986634173725
834116,Cliente 4,2023-09-14,XPIN,VIIA3,23768A,300,-321.7394296910769,1.072464765636923,
834107,Cliente 4,2023-09-14,XPIN,VIIA3,23769A,200,-180.03893328738462,0.9001946664369231,
0,Cliente 4,2023-09-14,XPIN,VIIA3,23770A,3600,-3390.3596429833847,0.9459808503433846,0.00868870581095458
834180,Cliente 4,2023-09-18,XPIN,BRSR6,12646A,100,-1292.78660315,12.9278660315,
0,Cliente 4,2023-09-18,XPIN,CRFB3,35522A,3200,-32008.40110951866,9.955156912366665,0.3167182471531797
0,Cliente 4,2023-09-18,XPIN,CRFB3,35523A,11700,-116667.55952616199,9.933848163086665,0.7327523652498634
0,Cliente 4,2023-09-18,XPIN,CSAN3,35524A,1000,-21189.29455703273,20.051463704842423,6.082434997758143
0,Cliente 4,2023-09-18,XPIN,CVCB3,2468A,700,-1792.6770013735002,2.5498269149283335,0.008181102096810451
0,Cliente 4,2023-09-18,XPIN,CVCB3,2469A,1200,-3057.119533138,2.471732260085,0.10360538868636225
834324,Cliente 4,2023-09-18,XPIN,GMAT3,41454A,500,-4155.168300918749,8.310336601837498,
0,Cliente 4,2023-09-18,XPIN,GMAT3,41455A,200,-1484.533058515,7.422665292574999,0.10320969144860773
834403,Cliente 4,2023-09-18,XPIN,LWSA3,12649A,700,-4889.774634150001,6.985392334500001,
0,Cliente 4,2023-09-18,XPIN,LWSA3,12650A,200,-1351.982171009091,6.7599108550454545,0.033030079729027786
0,Cliente 4,2023-09-18,XPIN,MRFG3,14085A,900,-6553.7129714600005,7.2647781059000005,0.0019004046888382235
834496,Cliente 4,2023-09-18,XPIN,PETR4,42533A,100,-3185.5614082499997,31.855614082499997,
834496,Cliente 4,2023-09-18,XPIN,PETR4,42535A,100,-3185.5614082499997,31.855614082499997,
0,Cliente 4,2023-09-18,XPIN,PGMN3,20141A,500,-1937.01842732,3.8460807122,0.03907729500627839
0,Cliente 4,2023-09-18,XPIN,PGMN3,38785A,400,-1712.247360634,4.26878002274,0.005409430729418755
834574,Cliente 4,2023-09-18,XPIN,POSI3,25747A,800,-5735.589016128,7.16948627016,
0,Cliente 4,2023-09-18,XPIN,POSI3,25748A,600,-4698.937432272,8.15589775836,1.8934817946729965
0,Cliente 4,2023-09-18,XPIN,PTBL3,30499A,2600,-18006.4337372992,6.866313218836,0.27465834185775284
0,Cliente 4,2023-09-18,XPIN,PTBL3,30500A,8300,-59067.940672238394,7.085167660276695,0.39300987182875907
834654,Cliente 4,2023-09-18,XPIN,QUAL3,36358A,400,-1262.51359344,3.1562839836,
0,Cliente 4,2023-09-18,XPIN,RAIZ4,6444A,17100,-71914.4178102341,4.214262922818017,0.09089060343605979
0,Cliente 4,2023-09-18,XPIN,TRPL4,25632A,300,-7745.413416291999,25.2778119862,5.253325338972133
834746,Cliente 4,2023-09-18,XPIN,TRPL4,25633A,100,-2556.7472981319997,25.567472981319998,
834784,Cliente 4,2023-09-18,XPIN,VALE3,36360A,100,-6977.730229604999,69.77730229605,
0,Cliente 4,2023-09-18,XPIN,VAMO3,35526A,400,-4774.771302058667,11.8942450886,0.014574821651603752
0,Cliente 4,2023-09-18,XPIN,VAMO3,35527A,1000,-10690.371430465333,11.202077407023332,1.4546833691398673
0,Cliente 4,2023-09-20,CAPM,BPAN4,14480A,900,-7687.271618925499,8.909387762257499,0.8774275878674214
0,Cliente 4,2023-09-20,CAPM,BPAN4,14481A,1000,-8773.563231684999,9.13334262966125,0.7134305455205051
0,Cliente 4,2023-09-21,CAPM,BPAC11,31051A,500,-15787.229293939998,31.448215489899994,0.7968659893793912
0,Cliente 4,2023-09-21,CAPM,BPAC11,31052A,1400,-43293.90833305428,30.788013190728567,0.12130980253771545
0,Cliente 4,2023-09-21,XPIN,EGIE3,22274A,6300,-287786.0411648665,45.32836662148616,6.388510436591932
0,Cliente 4,2023-09-21,XPIN,EGIE3,22275A,3600,-166372.55080698343,46.357230530140676,6.070201268395347
0,Cliente 4,2023-09-21,XPIN,EGIE3,22276A,7400,-341002.19304836245,45.593241650353555,14.894191451494335
0,Cliente 4,2023-09-21,XPIN,EGIE3,22277A,1200,-59972.87611743001,50.537923395123336,3.8345454426900223
834994,Cliente 4,2023-09-21,FUTU,IRBR3,15623A,100,-4184.26120224,41.8426120224,
835039,Cliente 4,2023-09-21,FUTU,LREN3,1722A,200,-2591.2520782144,12.956260391072,
0,Cliente 4,2023-09-21,FUTU,LREN3,1740A,1200,-17778.3785032784,14.443504413733331,1.8752960145801945
835041,Cliente 4,2023-09-21,FUTU,LREN3,1741A,400,-5315.519950652,13.288799876630002,
835046,Cliente 4,2023-09-21,FUTU,LREN3,1742A,300,-4396.5078369702005,14.655026123234,
835048,Cliente 4,2023-09-21,FUTU,LREN3,1743A,200,-3058.3209131276,15.291604565638,
835048,Cliente 4,2023-09-21,FUTU,LREN3,1744A,200,-3058.3209131276,15.291604565638,
835048,Cliente 4,2023-09-21,FUTU,LREN3,1745A,200,-3058.3209131276,15.291604565638,
835044,Cliente 4,2023-09-21,FUTU,LREN3,1746A,100,-1436.2338829878001,14.362338829878,
835044,Cliente 4,2023-09-21,FUTU,LREN3,1747A,100,-1436.2338829878001,14.362338829878,
835044,Cliente 4,2023-09-21,FUTU,LREN3,1748A,100,-1436.2338829878001,14.362338829878,
835044,Cliente 4,2023-09-21,FUTU,LREN3,1749A,100,-1436.2338829878001,14.362338829878,
835044,Cliente 4,2023-09-21,FUTU,LREN3,1750A,100,-1436.2338829878001,14.362338829878,
0,Cliente 4,2023-09-21,FUTU,MGLU3,17249A,1900,-5079.145042607801,2.6268660880156003,0.02280688874980213
0,Cliente 4,2023-09-21,FUTU,MGLU3,17250A,8000,-20428.246573598,2.534395293771,0.04383382264496591
0,Cliente 4,2023-09-21,FUTU,VALE3,36361A,3100,-213895.5291702944,68.92695894656,46.08238795043336
0,Cliente 4,2023-09-21,FUTU,VALE3,36362A,6800,-483119.6494888192,70.643577318336,27.839362316584282
0,Cliente 4,2023-09-22,XPIN,BBDC4,35528A,900,-13926.617178235,14.65486563145,2.218449105033301
0,Cliente 4,2023-09-22,XPIN,BBDC4,35529A,1000,-13802.35921893,14.033367374949998,0.6870084634678517
835252,Cliente 4,2023-09-22,XPIN,BEEF3,12651A,200,-1712.518733334162,8.56259366667081,
835252,Cliente 4,2023-09-22,XPIN,BEEF3,12652A,200,-1712.518733334162,8.56259366667081,
0,Cliente 4,2023-09-22,XPIN,BEEF3,12653A,3700,-32123.607505834814,8.865604008920812,0.39893937552885284
0,Cliente 4,2023-09-22,XPIN,BEEF3,12654A,14200,-122189.7425769193,8.660548419022609,0.5031338341745459
0,Cliente 4,2023-09-22,XPIN,BHIA3,16338A,5800,-4338.46856625,0.7542122339374999,0.0047849033431429525
0,Cliente 4,2023-09-22,XPIN,BHIA3,16339A,4100,-3126.821879025,0.7569122457,0.0030465962317805465
0,Cliente 4,2023-09-22,XPIN,CIEL3,14086A,1200,-4421.3988734370005,3.69767235126,0.03513933226587086
0,Cliente 4,2023-09-22,XPIN,CIEL3,14087A,3700,-13815.574671690001,3.70121347285,0.08199293539619963
835384,Cliente 4,2023-09-22,XPIN,CSMG3,24984A,100,-1967.17863244,19.6717863244,
0,Cliente 4,2023-09-22,XPIN,GOLD11,41324A,13800,-150435.96306909187,10.827486878875758,0.7550820172086133
0,Cliente 4,2023-09-22,FUTU,HBOR3,21456A,24300,-67517.05963502161,2.80005212496888,0.04356997475435277
0,Cliente 4,2023-09-22,XPIN,ITSA4,6160A,3200,-31641.901276683686,9.721472816712534,0.22737943262147323
0,Cliente 4,2023-09-22,XPIN,ITSA4,6161A,700,-7429.865302208241,10.7286678655928,0.14294207732031675
0,Cliente 4,2023-09-22,XPIN,ITSA4,6164A,9500,-90532.83953732904,9.852403875096535,0.893731764682646
0,Cliente 4,2023-09-22,XPIN,ITSA4,6165A,6300,-63995.691884683685,9.898347630872095,0.7426782890996179
0,Cliente 4,2023-09-22,XPIN,MGLU3,17251A,4500,-10571.37302479824,2.3532540998092997,0.03732048093222328
835556,Cliente 4,2023-09-22,XPIN,MGLU3,17252A,400,-871.9783014516798,2.1799457536291995,
0,Cliente 4,2023-09-22,XPIN,MGLU3,17253A,16000,-36830.9793929258,2.3454114007038664,0.056798934056198215
0,Cliente 4,2023-09-22,XPIN,PETR4,42537A,6800,-233465.02380867102,36.82520384064295,9.728067919804252
0,Cliente 4,2023-09-22,XPIN,PETR4,42538A,3100,-108187.17935416232,36.10179004225238,9.36732990917261
835670,Cliente 4,2023-09-22,XPIN,RDOR3,15624A,100,-2550.3271901,25.503271900999998,
0,Cliente 4,2023-09-22,XPIN,VAMO3,35530A,500,-4984.08935832,10.126484929440002,1.2489315691040406
835764,Cliente 4,2023-09-22,XPIN,VAMO3,35531A,400,-4435.722350784001,11.089305876960001,
0,Cliente 4,2023-09-25,FUTU,CBAV3,36363A,9400,-45637.3678435796,4.8503107887305,0.21310585378630265
0,Cliente 4,2023-09-25,FUTU,CBAV3,36364A,5000,-23031.5156531174,4.717728164906363,0.16007700022250854
0,Cliente 4,2023-09-25,FUTU,PTBL3,30501A,3400,-19044.7739304036,5.606760145958572,0.23202461722533174
0,Cliente 4,2023-09-25,FUTU,PTBL3,30502A,6500,-39348.0931946096,6.026480619152693,0.24049733204832235
0,Cliente 4,2023-09-26,FUTU,BEEF3,12657A,3300,-28528.2406507193,8.555532055791144,0.6810913346533498
0,Cliente 4,2023-09-26,FUTU,BEEF3,12658A,6600,-56264.6454473498,8.592716950861842,0.5281477528340728
0,Cliente 4,2023-09-26,FUTU,BHIA3,16340A,2800,-1767.2526322165,0.6462806909538571,0.00242960515577962
0,Cliente 4,2023-09-26,FUTU,BHIA3,16341A,7100,-4727.1072535973,0.6596611099547857,0.0026086246005028566
0,Cliente 4,2023-09-26,FUTU,LREN3,1758A,200,-2922.534743568,14.61267371784,0.003663158363951561
835956,Cliente 4,2023-09-26,FUTU,LREN3,1761A,200,-2671.17761628,13.3558880814,
835960,Cliente 4,2023-09-26,FUTU,LREN3,1762A,100,-1281.4868488056,12.814868488056,
835959,Cliente 4,2023-09-26,FUTU,LREN3,1763A,500,-6777.359323188,13.554718646376001,
0,Cliente 4,2023-09-26,FUTU,LREN3,1764A,400,-5265.9258189792,13.164814547448,0.07301819075381168
835968,Cliente 4,2023-09-26,FUTU,LREN3,1765A,400,-5577.9397300992,13.944849325247999,
835960,Cliente 4,2023-09-26,FUTU,LREN3,1766A,100,-1281.4868488056,12.814868488056,
835960,Cliente 4,2023-09-26,FUTU,LREN3,1767A,100,-1281.4868488056,12.814868488056,
835988,Cliente 4,2023-09-27,XPIN,B3SA3,31454A,200,-2550.8617389325,12.7543086946625,
0,Cliente 4,2023-09-27,XPIN,B3SA3,31455A,1300,-15630.058337644376,12.121780403476563,0.19433607123158192
0,Cliente 4,2023-09-27,FUTU,CBAV3,36367A,7500,-33963.960222273,4.524855327763882,0.13536920900050353
0,Cliente 4,2023-09-27,FUTU,CBAV3,36368A,7500,-37325.198460866,4.905371421973539,0.11915142379644529
0,Cliente 4,2023-09-27,FUTU,CBAV3,36369A,2400,-11363.1835081996,4.747369975415,0.12967425134821584
0,Cliente 4,2023-09-27,FUTU,CBAV3,36370A,2400,-11686.426052431,4.782085591494,0.1262904117102464
0,Cliente 4,2023-09-27,XPIN,GOLD11,41327A,22800,-270348.2561637907,11.836422307182227,1.086797790697442
0,Cliente 4,2023-09-27,FUTU,IRBR3,15626A,300,-12354.665829794809,42.2837009223375,21.83870649826089
0,Cliente 4,2023-09-27,FUTU,IRBR3,15627A,4800,-221568.8275731423,45.18226948301277,17.124027217730756
836194,Cliente 4,2023-09-27,XPIN,VALE3,36366A,100,-6724.313832000002,67.24313832000001,
0,Cliente 4,2023-09-28,FUTU,B3SA3,31456A,3600,-47417.159296615995,13.431111017643637,0.545983285417657
0,Cliente 4,2023-09-28,FUTU,B3SA3,31457A,3600,-48895.524352984,13.357375369410667,1.1728980845172576
0,Cliente 4,2023-09-28,FUTU,B3SA3,31458A,1300,-16232.611128396,12.94055539403,1.9386123030475044
0,Cliente 4,2023-09-28,FUTU,B3SA3,31459A,1300,-16135.531914727999,12.760319761114665,1.5947761658125126
0,Cliente 4,2023-09-28,FUTU,BEEF3,12659A,3300,-28856.464527551103,8.862552210717334,0.5620793512734805
0,Cliente 4,2023-09-28,FUTU,BEEF3,12660A,6600,-58083.75506230771,8.759687201491877,0.5646128923356067
0,Cliente 4,2023-09-28,FUTU,BHIA3,16342A,16400,-10128.602244569285,0.6262585314689796,0.0017362081365746487
0,Cliente 4,2023-09-28,FUTU,CSNA3,14090A,3400,-43835.1937107208,12.627740335955,1.322069614137925
0,Cliente 4,2023-09-28,FUTU,CSNA3,14091A,1500,-18219.3796788996,12.508731537751999,0.6023474901092639
0,Cliente 4,2023-09-28,FUTU,CSNA3,14092A,3400,-40400.546350520795,12.219714079322,1.4807483303779727
0,Cliente 4,2023-09-28,FUTU,CSNA3,14093A,1500,-19372.9505923416,12.819144861043998,4.160649010524944
0,Cliente 4,2023-09-28,CAPM,EALT4,36581A,1800,-17008.60037737394,9.648722889813635,0.6214045144809325
0,Cliente 4,2023-09-28,CAPM,EALT4,36582A,1400,-12307.722859243637,8.791230613745455,0.1495638677934825
0,Cliente 4,2023-09-28,CAPM,EVEN3,1768A,6500,-44632.190628584,6.8339599718000015,0.46910337300500926
0,Cliente 4,2023-09-28,CAPM,EVEN3,1769A,900,-5802.102326280001,6.42039432684,0.15755098863050607
0,Cliente 4,2023-09-28,FUTU,IRBR3,15630A,1200,-48842.10123952801,40.544936325490006,2.7065991149604782
0,Cliente 4,2023-09-28,FUTU,IRBR3,15631A,3700,-165233.051257212,44.942400042273334,7.260770125840278
0,Cliente 4,2023-09-28,CAPM,MNDL3,15629A,2900,-177537.77354838303,61.037826068868,3.7976128462596
0,Cliente 4,2023-09-28,CAPM,MWET4,14088A,3100,-29863.763731588235,9.539781568117647,0.3026525940529686
836655,Cliente 4,2023-09-28,CAPM,MWET4,14089A,200,-2035.548764047059,10.177743820235294,
836677,Cliente 4,2023-09-28,ORAM,PGMN3,38787A,100,-287.06,2.8706,
0,Cliente 4,2023-09-28,FUTU,PTBL3,30503A,3900,-22538.3519872329,5.830656486497182,0.26875550843574436
0,Cliente 4,2023-09-28,FUTU,PTBL3,30504A,6000,-34107.5675663289,5.609028813480401,0.24610344905634918
0,Cliente 4,2023-09-28,FUTU,SOMA3,17104A,2500,-17449.093258362,6.821094585045,0.4121337779437682
0,Cliente 4,2023-09-28,FUTU,SOMA3,17105A,1400,-10121.7572728095,7.112513449920002,0.42453254893661485
0,Cliente 4,2023-09-28,ORAM,VULC3,5082A,2600,-51084.56,19.64944416666667,0.0009646353583333691
0,Cliente 4,2023-09-28,ORAM,VULC3,5083A,2400,-47665.224157581964,20.478360262636603,2.0115962764679813
836896,Cliente 4,2023-09-29,ORAM,BMOB3,33471A,100,-1212.4713973675002,12.124713973675002,
836894,Cliente 4,2023-09-29,ORAM,BMOB3,33472A,200,-2517.1747227200003,12.5858736136,
836932,Cliente 4,2023-09-29,FUTU,ECOR3,15632A,100,-775.51289777775,7.7551289777775,
0,Cliente 4,2023-09-29,FUTU,ECOR3,15633A,300,-2632.40089325125,8.5197844775725,1.1693960667334822
836933,Cliente 4,2023-09-29,FUTU,ECOR3,15634A,100,-835.61297126175,8.3561297126175,
0,Cliente 4,2023-09-29,FUTU,ECOR3,15635A,800,-6436.148683775249,8.115892609421666,0.043334227881184566
0,Cliente 4,2023-09-29,FUTU,ECOR3,15636A,1500,-13236.700204837998,8.8145132108275,0.04458330072999248
0,Cliente 4,2023-09-29,FUTU,ECOR3,15637A,900,-7543.7252800387505,8.225611009935001,0.43976800074109007
836974,Cliente 4,2023-09-29,FUTU,ENGI11,35532A,300,-14040.22,46.80073333333333,
837004,Cliente 4,2023-09-29,FUTU,ENGI11,35534A,100,-4301.9477025979995,43.019477025979995,
837004,Cliente 4,2023-09-29,FUTU,ENGI11,35535A,100,-4301.9477025979995,43.019477025979995,
837004,Cliente 4,2023-09-29,FUTU,ENGI11,35536A,100,-4301.9477025979995,43.019477025979995,
837004,Cliente 4,2023-09-29,FUTU,ENGI11,35537A,100,-4301.9477025979995,43.019477025979995,
837018,Cliente 4,2023-09-29,FUTU,ROMI3,33589A,100,-1252.28,12.5228,
837018,Cliente 4,2023-09-29,FUTU,ROMI3,33590A,100,-1252.28,12.5228,
837015,Cliente 4,2023-09-29,FUTU,ROMI3,33591A,300,-3726.84,12.4228,
837015,Cliente 4,2023-09-29,FUTU,ROMI3,33592A,300,-3726.84,12.4228,
837018,Cliente 4,2023-09-29,FUTU,ROMI3,33593A,100,-1252.28,12.5228,
837018,Cliente 4,2023-09-29,FUTU,ROMI3,33595A,100,-1252.28,12.5228,
837075,Cliente 4,2023-09-29,ORAM,TAEE4,4686A,300,-4013.5430245950006,13.378476748650002,
0,Cliente 4,2023-10-02,FUTU,IRBR3,15638A,3100,-130208.77242727572,42.585631688855,1.6221771404686294
0,Cliente 4,2023-10-02,FUTU,IRBR3,15639A,500,-24060.748114611146,48.487681605555004,6.704586491996585
0,Cliente 4,2023-10-02,FUTU,IRBR3,15640A,900,-38198.51966873772,42.54620018186928,1.732051143868384
0,Cliente 4,2023-10-02,FUTU,IRBR3,15641A,1000,-44908.39826614486,45.22407808767714,12.144764155332467
0,Cliente 4,2023-10-02,FUTU,IRBR3,15642A,1100,-46704.01400696371,44.758066681383575,51.20150634503266
837140,Cliente 4,2023-10-02,FUTU,IRBR3,15643A,100,-4996.909464196429,49.96909464196429,
0,Cliente 4,2023-10-03,FUTU,BBDC4,35538A,900,-13385.3029809773,15.123335684338334,0.5592543002332697
0,Cliente 4,2023-10-03,FUTU,BBDC4,35539A,9000,-133165.9468905132,14.624395883194264,1.9166393557499832
0,Cliente 4,2023-10-03,FUTU,MGLU3,44198A,7300,-14404.896089239952,1.963856621503393,0.03467940350518273
0,Cliente 4,2023-10-03,FUTU,MGLU3,44199A,2600,-4990.837629084901,1.9503517778031003,0.027764007596594482
0,Cliente 4,2023-10-03,FUTU,MGLU3,44200A,1900,-3828.8963752744503,2.0961974938740005,0.03983288833238679
0,Cliente 4,2023-10-03,FUTU,MGLU3,44201A,8000,-16332.862648162802,2.033685398168,0.03025502946816021
0,Cliente 4,2023-10-03,FUTU,PCAR3,20173A,5200,-19183.828739799166,3.7097417068287037,0.06773990818695616
0,Cliente 4,2023-10-03,FUTU,PCAR3,20174A,700,-2314.897746485833,3.3372906452999995,0.08993638681084973
837274,Cliente 4,2023-10-04,XPIN,AURE3,17741A,100,-1690.6567168049999,16.90656716805,
0,Cliente 4,2023-10-04,XPIN,BRAP4,12661A,1300,-29934.8667413425,22.9590671156,1.551599349165801
0,Cliente 4,2023-10-04,XPIN,BRAP4,12662A,600,-14711.3241127,23.495924112700003,4.708914715270365
837366,Cliente 4,2023-10-04,XPIN,ENGI11,35540A,100,-4288.050385226667,42.88050385226666,
837366,Cliente 4,2023-10-04,XPIN,ENGI11,35541A,100,-4288.050385226667,42.88050385226666,
837366,Cliente 4,2023-10-04,XPIN,ENGI11,35542A,100,-4288.050385226667,42.88050385226666,
837366,Cliente 4,2023-10-04,XPIN,ENGI11,35543A,100,-4288.050385226667,42.88050385226666,
837404,Cliente 4,2023-10-04,FUTU,HYPE3,42543A,400,-14232.311209304999,35.580778023262496,
0,Cliente 4,2023-10-04,FUTU,HYPE3,42544A,300,-12032.1007557525,40.592666476350004,4.245650627379855
0,Cliente 4,2023-10-04,XPIN,JBSS3,22013A,16500,-313171.39685072156,21.260320392285713,4.976561939441867
0,Cliente 4,2023-10-04,XPIN,JBSS3,22014A,3400,-77212.0399469346,22.581808893371445,3.617501544841787
837501,Cliente 4,2023-10-04,FUTU,KLBN11,29708A,800,-20534.386900684793,25.66798362585599,
0,Cliente 4,2023-10-04,FUTU,KLBN11,29709A,600,-15445.892201625596,25.743153669375992,0.1500946586871892
837511,Cliente 4,2023-10-04,FUTU,KLBN11,29710A,100,-2698.6408180159992,26.98640818015999,
0,Cliente 4,2023-10-04,FUTU,KLBN11,29720A,1200,-31599.978060851186,26.998646475562655,2.275253736296226
0,Cliente 4,2023-10-04,FUTU,KLBN11,29721A,1000,-28127.520862355188,28.19421675241599,0.05560427188752928
837511,Cliente 4,2023-10-04,FUTU,KLBN11,29722A,100,-2698.6408180159992,26.98640818015999,
0,Cliente 4,2023-10-04,XPIN,MULT3,2434A,1200,-28989.201235559998,23.907002059266667,0.502666092714618
837537,Cliente 4,2023-10-04,XPIN,MULT3,24133A,1900,-46356.66,24.39824210526316,
0,Cliente 4,2023-10-04,XPIN,MULT3,24135A,2100,-51482.544712232164,24.72302574863403,0.5364516321954995
837543,Cliente 4,2023-10-04,XPIN,MULT3,24136A,800,-17929.002460562162,22.411253075702703,
0,Cliente 4,2023-10-04,XPIN,MULT3,24137A,700,-19790.836643293424,28.104500021301803,0.3077809444435795
0,Cliente 4,2023-10-04,XPIN,MULT3,24138A,2600,-64092.67328180757,26.16191923779522,7.715836190975919
0,Cliente 4,2023-10-04,XPIN,MULT3,24139A,1400,-32817.341307911716,23.607840023202403,4.398265326000185
0,Cliente 4,2023-10-04,XPIN,PETR4,42539A,1600,-55087.55368723686,33.919793268931244,6.025967471148125
0,Cliente 4,2023-10-04,XPIN,PETR4,42542A,1400,-48982.11748749437,35.02413288356093,9.89609390402392
0,Cliente 4,2023-10-04,XPIN,PRIO3,12663A,63,-2771.8199999999997,43.97972606382979,0.002000903000980765
0,Cliente 4,2023-10-04,XPIN,PRIO3,12664A,37,-1626.32,43.95307777777778,0.004619590740740794
0,Cliente 4,2023-10-04,XPIN,RRRP3,1770A,1800,-59632.97589358364,31.84521360278442,9.351639604833096
837700,Cliente 4,2023-10-04,XPIN,RRRP3,1775A,100,-3446.2480941336376,34.46248094133637,
