,Cód. Cliente,Dt. Operação,Cód. Corretora,Cód. Título,Chave,Quantidade,Valor Líquido,Preço,Preço Var
0,Cliente 22,2023-09-06,PACC,BBDC4,34945A,4700,-73587.61641162443,15.440753832927063,1.7047763537132812
0,Cliente 22,2023-09-06,PACC,BBDC4,34946A,1200,-18699.73961704505,15.80480664137901,3.5385542196132556
0,Cliente 22,2023-09-06,PACC,BBDC4,34947A,1300,-19916.02049287698,15.91564500081698,0.7450347151390393
0,Cliente 22,2023-09-06,PACC,BBDC4,34948A,13800,-209324.33865229762,15.52089603834812,1.5135573531817224
558513,Cliente 22,2023-09-06,PACC,BOVA11,37278A,200,-26602.555781482763,133.0127789074138,
558543,Cliente 22,2023-09-06,PACC,CPFE3,34806A,100,-3136.4053668640004,31.364053668640004,
558545,Cliente 22,2023-09-06,PACC,CPFE3,34808A,300,-12300.466139412,41.00155379804,
0,Cliente 22,2023-09-06,PACC,ELET3,15316A,500,-19205.899681799998,37.64886389224999,29.10352667220233
0,Cliente 22,2023-09-06,PACC,ELET3,15317A,1000,-38144.9865043,38.1033219905,0.0867965855095224
0,Cliente 22,2023-09-06,PACC,ELET6,34804A,1000,-39261.996473969004,41.523925853285,28.424025094515873
0,Cliente 22,2023-09-06,PACC,ELET6,34805A,900,-36214.755437814994,40.522078326069995,17.70368052679597
558671,Cliente 22,2023-09-06,PACC,GOAU4,7601A,600,-8312.061443804998,13.853435739674998,
0,Cliente 22,2023-09-06,PACC,GOAU4,7602A,1300,-18233.972784730497,14.013797399069997,0.051431723607835926
0,Cliente 22,2023-09-06,PACC,HAPV3,893A,6000,-31246.545922425157,5.220157009570104,0.1643314348578838
0,Cliente 22,2023-09-06,PACC,HAPV3,894A,3600,-17953.515453449076,4.982367630302531,0.1332841112368602
0,Cliente 22,2023-09-06,PACC,IFCM3,895A,8300,-14013.393764265598,1.7029994986069998,0.0196257906002581
0,Cliente 22,2023-09-06,PACC,IFCM3,896A,1600,-2880.6234231423996,1.826471564112,0.015591082150619209
0,Cliente 22,2023-09-06,PACC,INBR32,34807A,1734,-35560.945804176,20.597223872570083,1.7917703137947287
0,Cliente 22,2023-09-06,PACC,INBR32,34809A,3242,-63198.546053414,19.657294940598227,0.08060800748468135
0,Cliente 22,2023-09-06,PACC,SUZB3,24606A,3400,-195074.01012325747,56.63862644289363,38.39952475657183
0,Cliente 22,2023-09-06,PACC,SUZB3,24607A,1600,-87612.86774393177,55.53472590219739,27.61321272433465
0,Cliente 22,2023-09-08,PACC,BEEF3,10508A,1800,-16978.733062339,9.353766264466,0.8287904646968516
0,Cliente 22,2023-09-08,PACC,BEEF3,10509A,1100,-10172.417860968,9.361827039256001,0.27549205385013176
558934,Cliente 22,2023-09-08,PACC,BRFS3,37279A,600,-5410.577678325001,9.017629463875002,
0,Cliente 22,2023-09-08,PACC,BRFS3,37280A,2400,-21940.696120295503,9.304484633921001,0.8818599783135288
0,Cliente 22,2023-09-08,PACC,BRFS3,37281A,1100,-10440.140581927502,9.214196865225002,0.7418790796565569
0,Cliente 22,2023-09-08,PACC,BRFS3,37282A,1800,-16794.107662568,9.4130958952625,0.15078953119500701
0,Cliente 22,2023-09-08,PACC,CCRO3,14358A,7200,-88655.70999999999,12.287450833333333,0.002234858602083243
0,Cliente 22,2023-09-08,PACC,CCRO3,14359A,57800,-708757.26,12.271900446444596,0.0011942814897577805
0,Cliente 22,2023-09-12,PACC,RENT3,4315A,700,-42551.30639784,62.48305223688,31.301463280398664
559035,Cliente 22,2023-09-12,PACC,RENT3,4316A,300,-20094.381455472,66.98127151824,
0,Cliente 22,2023-09-12,PACC,SUZB3,24610A,800,-42642.02460962295,53.0900348191353,25.504917216843133
559078,Cliente 22,2023-09-12,PACC,SUZB3,24611A,800,-47920.00183525177,59.90000229406471,
0,Cliente 22,2023-09-13,PACC,HAPV3,897A,2900,-14962.90138990969,5.105247238869376,0.2658622064786037
0,Cliente 22,2023-09-13,PACC,HAPV3,898A,200,-878.5332237459377,4.3926661187296885,0.07043353181018751
0,Cliente 22,2023-09-13,PACC,MRVE3,33898A,500,-6318.58775247,12.5765410633875,0.6359404037707351
559153,Cliente 22,2023-09-13,PACC,MRVE3,33899A,600,-8269.22301543,13.78203835905,
559188,Cliente 22,2023-09-13,PACC,PSSA3,15318A,100,-2535.6711834919997,25.35671183492,
0,Cliente 22,2023-09-13,PACC,PSSA3,15319A,300,-8513.16834695,28.377227823166667,7.829777431986729
0,Cliente 22,2023-09-14,PACC,ENJU3,24612A,20000,-32283.055710731598,1.6167624700613223,0.02120167759058242
0,Cliente 22,2023-09-14,PACC,SEQL3,33900A,8800,-5403.6443698497,0.6066883902435652,0.003354142427266592
0,Cliente 22,2023-09-14,PACC,SEQL3,33901A,1100,-742.6752477650999,0.6657375546834999,0.0008592896228107042
559324,Cliente 22,2023-09-15,PACC,BOVA11,37283A,200,-22077.816395386893,110.38908197693446,
0,Cliente 22,2023-09-15,PACC,BOVA11,37285A,2900,-359404.8136347168,123.70097158048084,132.2391542328133
0,Cliente 22,2023-09-15,PACC,BOVA11,37286A,16900,-2035379.635528623,120.03091928777846,94.45773785452917
0,Cliente 22,2023-09-15,PACC,COGN3,24614A,2000,-5970.2608385218455,2.923139086561923,0.08009981591403893
0,Cliente 22,2023-09-15,PACC,COGN3,24615A,4400,-13156.876538737231,3.033293721251385,0.0791003898511668
0,Cliente 22,2023-09-15,PACC,VAMO3,34949A,11800,-138042.6723685026,12.032379710499,1.2607712656289267
0,Cliente 22,2023-09-15,PACC,VAMO3,34950A,11100,-131086.08721491118,11.926143837919334,0.7488987467571959
559461,Cliente 22,2023-09-18,PACC,AGRO3,24617A,200,-5956.20160408,29.7810080204,
0,Cliente 22,2023-09-18,PACC,BBDC4,34951A,17100,-267961.4840015792,15.64191755205949,1.6404241059248723
0,Cliente 22,2023-09-18,PACC,BBDC4,34952A,4800,-78178.9305014072,16.31788523318177,0.9606103295190294
0,Cliente 22,2023-09-18,PACC,INBR32,34810A,2227,-45973.206198845,21.070234067868288,0.49054126403459686
0,Cliente 22,2023-09-18,PACC,INBR32,34811A,2700,-59742.002843907,22.659347637444,4.956591488387005
0,Cliente 22,2023-09-18,PACC,LREN3,34812A,1800,-28966.822389055997,16.288297137919997,2.2383343521304337
559567,Cliente 22,2023-09-18,PACC,LREN3,34813A,100,-1760.6307050880002,17.60630705088,
559597,Cliente 22,2023-09-18,PACC,VALE3,899A,300,-19000.684045464,63.33561348488,
0,Cliente 22,2023-09-18,PACC,VALE3,900A,600,-40067.82538432,72.2922978088,136.74886048364246
559629,Cliente 22,2023-09-19,PACC,BEEF3,10510A,400,-3483.7281045799996,8.70932026145,
0,Cliente 22,2023-09-19,PACC,BEEF3,10511A,1500,-14203.693136732,9.2885653090425,0.5700740057566186
0,Cliente 22,2023-09-19,PACC,VALE3,902A,900,-66793.50621641,73.79814039683998,28.15198535797012
0,Cliente 22,2023-09-20,PACC,CSAN3,34953A,1600,-33037.01375016,21.104669100720002,2.30205499847905
559713,Cliente 22,2023-09-20,PACC,CSAN3,34954A,400,-7207.505692463999,18.01876423116,
559754,Cliente 22,2023-09-20,PACC,ITSA4,4317A,200,-2216.406171505618,11.08203085752809,
0,Cliente 22,2023-09-20,PACC,ITSA4,4318A,13800,-138833.06036197752,10.060436813752808,0.6346187900131174
559779,Cliente 22,2023-09-20,PACC,SOMA3,16982A,200,-1367.5610634138775,6.837805317069387,
0,Cliente 22,2023-09-20,PACC,SOMA3,16983A,4600,-35705.702163296526,7.729625697183487,0.5901064765916171
0,Cliente 22,2023-09-21,PACC,AGRO3,24618A,300,-8410.174014098,28.03617007049,9.166770887916178e-05
559809,Cliente 22,2023-09-21,PACC,AGRO3,24619A,600,-16829.64,28.0494,
559862,Cliente 22,2023-09-21,PACC,BEEF3,10512A,100,-1000.42336576,10.0042336576,
0,Cliente 22,2023-09-21,PACC,LREN3,34814A,800,-13487.728653018461,16.859660816273077,4.307683037761413
559882,Cliente 22,2023-09-21,PACC,LREN3,34815A,400,-6432.144810175385,16.08036202543846,
0,Cliente 22,2023-09-21,PACC,PRIO3,10514A,1400,-66275.34,47.33260793650794,0.0002343187603930097
0,Cliente 22,2023-09-21,PACC,PRIO3,10515A,1500,-71817.765824229,48.662238873715,3.412389367771085
0,Cliente 22,2023-09-21,PACC,PTBL3,1883A,6100,-35891.311044765,6.006702605715834,0.14676282276413913
0,Cliente 22,2023-09-21,PACC,PTBL3,1884A,3800,-22812.508236105903,6.028614487804286,0.3204156015926319
560003,Cliente 22,2023-09-21,PACC,SOMA3,6562A,100,-697.36728259375,6.9736728259375,
0,Cliente 22,2023-09-21,PACC,SOMA3,16984A,600,-4523.29928576,7.39558418785,0.36935957944002085
0,Cliente 22,2023-09-21,PACC,WEST3,37287A,20000,-29404.574616121914,1.4529469974610798,0.01297753551974332
0,Cliente 22,2023-09-22,PACC,BBDC4,34955A,6600,-100983.63815462217,15.252324706027506,1.2039968073541651
0,Cliente 22,2023-09-22,PACC,BBDC4,34956A,6600,-96138.98758577999,14.565738320008503,0.6391716500784915
560122,Cliente 22,2023-09-22,PACC,BOVA11,37289A,53,-5967.69,112.59792452830187,
0,Cliente 22,2023-09-22,PACC,BOVA11,37290A,253,-31574.414416075,120.31577330433845,119.13037945953832
0,Cliente 22,2023-09-22,PACC,ITSA4,4319A,900,-8129.393711730001,9.321490412396667,1.501617458701678
560162,Cliente 22,2023-09-22,PACC,ITSA4,4320A,500,-4965.29221759,9.93058443518,
0,Cliente 22,2023-09-25,PACC,AGRO3,24620A,700,-18445.501140755885,26.878351140755882,3.031455027236163
560196,Cliente 22,2023-09-25,PACC,AGRO3,24621A,900,-25289.65,28.099611111111113,
0,Cliente 22,2023-09-26,PACC,ASAI3,24622A,800,-9110.786838338037,12.158499068394118,4.743391214136803
0,Cliente 22,2023-09-26,PACC,ASAI3,24623A,4200,-49559.006109552545,11.740077004121568,1.487351815217651
560289,Cliente 22,2023-09-26,PACC,BOVA11,37291A,100,-10971.235598552174,109.71235598552174,
0,Cliente 22,2023-09-26,PACC,BOVA11,37292A,300,-37574.99262899565,121.36557056886954,271.5948202511002
0,Cliente 22,2023-09-26,PACC,BOVA11,37293A,200,-25486.371849430434,127.43185924715218,42.375550781142664
0,Cliente 22,2023-09-26,PACC,BOVA11,37294A,200,-24645.328514769564,123.22664257384781,179.93504322963958
0,Cliente 22,2023-09-26,PACC,VAMO3,34957A,700,-7523.918071467118,10.883242658162711,0.19782800297930422
0,Cliente 22,2023-09-26,PACC,VAMO3,34958A,5100,-53409.62937576,10.39665933587661,0.7803571372216626
0,Cliente 22,2023-09-28,PACC,BOVA11,37295A,200,-23913.61826117,119.56809130584999,54.72931710789373
0,Cliente 22,2023-09-28,PACC,COGN3,24624A,2900,-7976.64930248077,2.751545242015385,0.03484384072868168
0,Cliente 22,2023-09-28,PACC,COGN3,24625A,3500,-9840.164984358924,2.6917066099564617,0.0515327960344059
0,Cliente 22,2023-09-29,PACC,LJQQ3,7603A,1600,-6464.75337905,4.019583390479167,0.00349029170093779
560454,Cliente 22,2023-09-29,PACC,LJQQ3,7604A,700,-3138.4209030416673,4.483458432916668,
0,Cliente 22,2023-09-29,PACC,LJQQ3,7605A,900,-4007.818663395834,4.392478678819445,0.22059092764754676
560460,Cliente 22,2023-09-29,PACC,LJQQ3,7606A,200,-779.7988907666668,3.8989944538333337,
560496,Cliente 22,2023-09-29,PACC,MGLU3,37919A,500,-1257.2226076666666,2.514445215333333,
0,Cliente 22,2023-09-29,PACC,MGLU3,44117A,2400,-5519.267813033333,2.3215776173333333,0.05273981968434958
560546,Cliente 22,2023-09-29,PACC,VALE3,903A,50,-3378.63,67.57260000000001,
0,Cliente 22,2023-09-29,PACC,VALE3,904A,500,-33681.89519464154,68.23690236726924,38.116226305144686
0,Cliente 22,2023-10-02,PACC,BBDC4,34959A,3200,-48129.134611035784,15.086581113139848,1.7468031468665213
560595,Cliente 22,2023-10-02,PACC,BBDC4,34960A,500,-7329.381551336842,14.658763102673683,
0,Cliente 22,2023-10-03,PACC,PRIO3,10516A,600,-31783.890698076,52.97315116346,0.03769367328926991
0,Cliente 22,2023-10-03,PACC,PRIO3,10517A,800,-35867.48207824267,44.385644164893336,6.4428562484655405
0,Cliente 22,2023-10-03,PACC,RAIL3,33903A,2100,-51470.76086434274,23.99029690817614,3.442404265300804
0,Cliente 22,2023-10-05,PACC,IFCM3,907A,5100,-7259.872240434999,1.4307040085354545,0.016860142638600643
0,Cliente 22,2023-10-05,PACC,IFCM3,908A,4800,-7310.035486198,1.5192515210770001,0.014209289533746691
0,Cliente 22,2023-10-05,PACC,RRRP3,34816A,600,-16431.510074271428,27.385850123785715,1.9366654382998432
0,Cliente 22,2023-10-05,PACC,RRRP3,34817A,6300,-178200.2505764914,28.092056343333212,1.1754696812883079
0,Cliente 22,2023-10-06,PACC,BEEF3,10519A,1900,-16893.867293325,8.886965063625002,0.2500700284135393
0,Cliente 22,2023-10-06,PACC,CSAN3,34961A,1700,-27612.18511004095,16.439936162347617,1.403565814069072
0,Cliente 22,2023-10-06,PACC,CSAN3,34962A,4500,-72949.66053676333,16.748196954409444,1.5068690677046457
0,Cliente 22,2023-10-06,PACC,CSAN3,34963A,6000,-98581.73060994977,17.214249990629465,2.5424194614415114
560860,Cliente 22,2023-10-06,PACC,CSAN3,34964A,200,-3375.553688352857,16.877768441764285,
0,Cliente 22,2023-10-06,PACC,PRIO3,10520A,700,-31383.244787644002,45.802093903103334,19.79923408319303
560894,Cliente 22,2023-10-06,PACC,PRIO3,10521A,200,-8379.556143068,41.897780715340005,
0,Cliente 22,2023-10-09,PACC,LREN3,34818A,3800,-52139.029443493506,13.791671689540417,0.9718354481289767
560947,Cliente 22,2023-10-09,PACC,LREN3,34819A,100,-1158.6358486277502,11.586358486277502,
0,Cliente 22,2023-10-09,PACC,RAIZ4,34497A,300,-1139.3612128179998,3.8919287172599994,0.15924435918922683
0,Cliente 22,2023-10-09,PACC,RAIZ4,34498A,1100,-3961.482000692,3.6259004034599993,0.14589119988843446
561017,Cliente 22,2023-10-09,PACC,VALE3,909A,200,-14451.406615799999,72.257033079,
0,Cliente 22,2023-10-09,PACC,VALE3,910A,1300,-97678.02246927311,75.55643964743874,36.789510586471565
0,Cliente 22,2023-10-10,PACC,BOVA11,37297A,2300,-292537.2470092833,126.27043620044104,122.48799079687856
561060,Cliente 22,2023-10-10,PACC,BOVA11,37298A,700,-86343.51485420295,123.34787836314707,
0,Cliente 22,2023-10-10,PACC,VAMO3,34965A,800,-7924.263291775998,9.977238308266665,0.8755802961736145
561104,Cliente 22,2023-10-10,PACC,VAMO3,34966A,100,-889.9989080320001,8.899989080320001,
0,Cliente 22,2023-10-10,PACC,WEGE3,4321A,1000,-40188.42978762222,38.444647927055556,16.893195429118595
0,Cliente 22,2023-10-10,PACC,WEGE3,4322A,700,-27545.647323066667,39.93628163640741,4.562626412163088
561207,Cliente 22,2023-10-11,PACC,BOVA11,37299A,200,-25688.95230272,128.4447615136,
0,Cliente 22,2023-10-11,PACC,COGN3,24626A,2700,-7269.227491591386,2.7903484548953847,0.11355461532139335
0,Cliente 22,2023-10-11,PACC,COGN3,24627A,3700,-9904.86147600277,2.7120360783532864,0.04197069734869446
0,Cliente 22,2023-10-11,PACC,PRIO3,10522A,900,-45921.5958823245,51.2554556656125,0.9643291753439991
561292,Cliente 22,2023-10-11,PACC,PRIO3,10524A,400,-19978.755099714002,49.946887749285004,
561283,Cliente 22,2023-10-11,PACC,PRIO3,10525A,500,-25754.039568660002,51.50807913732,
0,Cliente 22,2023-10-13,PACC,BBDC3,4323A,6100,-86418.7374708795,14.171756228421,1.3861963970360371
0,Cliente 22,2023-10-13,PACC,BBDC3,4324A,1800,-25922.785819659373,14.319048377458126,1.641218250400396
0,Cliente 22,2023-10-13,PACC,BEEF3,10527A,900,-8311.795336275,9.205692831819999,0.14227685115064473
0,Cliente 22,2023-10-13,PACC,IRBR3,37301A,900,-34241.36975108199,38.39273915677,4.795687689882993
0,Cliente 22,2023-10-13,PACC,IRBR3,37302A,1000,-39110.21299075299,39.23932937674332,4.05807902986197
0,Cliente 22,2023-10-13,PACC,TRPL4,33904A,600,-15660.909040251428,26.162021184685713,0.06589782480645018
0,Cliente 22,2023-10-16,PACC,CVCB3,37920A,1200,-4315.821986469333,3.626141186213333,0.01579525345401293
561536,Cliente 22,2023-10-16,PACC,CVCB3,37921A,200,-713.8943931333332,3.5694719656666662,
0,Cliente 22,2023-10-17,PACC,CVCB3,37922A,1300,-4057.5294055349996,3.1439503056374996,0.10674068088303064
0,Cliente 22,2023-10-17,PACC,CVCB3,37923A,1400,-5052.495369959999,3.6164462947499993,0.005543458168099724
0,Cliente 22,2023-10-17,PACC,ESPA3,40524A,5500,-7767.8786451670985,1.3998876214654998,0.007606700158159635
0,Cliente 22,2023-10-17,PACC,ESPA3,40525A,24100,-31810.34814769315,1.3926057553583426,0.015227167049123032
0,Cliente 22,2023-10-17,PACC,PRIO3,10528A,4900,-266228.48419911,53.32192776238,22.00749006986558
0,Cliente 22,2023-10-17,PACC,PRIO3,10529A,1000,-60215.788552374,59.74495999209,2.7709941647388114
0,Cliente 22,2023-10-17,PACC,VALE3,911A,800,-58229.434255956,72.84674516079001,0.028754265382361515
561681,Cliente 22,2023-10-17,PACC,VALE3,912A,100,-7122.283574769999,71.22283574769999,
0,Cliente 22,2023-10-18,PACC,PETZ3,20108A,1800,-7366.285874376,4.205548753266666,0.2942541907037932
0,Cliente 22,2023-10-18,PACC,PETZ3,20109A,3100,-12831.4738102936,4.128914692458286,0.17546285839137388
0,Cliente 22,2023-10-18,PACC,PRIO3,10530A,1500,-88001.48228034,56.166625511073335,27.504080772126713
561774,Cliente 22,2023-10-18,PACC,PRIO3,10531A,400,-24439.618954894,61.099047387235,
0,Cliente 22,2023-10-19,PACC,AMBP3,15320A,4200,-78703.15,18.7362125,0.00025079352430558893
561811,Cliente 22,2023-10-19,PACC,AMBP3,15321A,700,-13886.9119558344,19.838445651192,
561863,Cliente 22,2023-10-19,PACC,AURE3,4325A,100,-1399.817157195,13.99817157195,
0,Cliente 22,2023-10-19,PACC,AURE3,4326A,1800,-25826.579763674996,14.256214520766667,0.688358791669196
561885,Cliente 22,2023-10-19,PACC,BOVA11,37305A,100,-11357.12185932414,113.5712185932414,
561885,Cliente 22,2023-10-19,PACC,BOVA11,37306A,100,-11357.12185932414,113.5712185932414,
0,Cliente 22,2023-10-19,PACC,ESPA3,40527A,1500,-2010.26785102175,1.3323161594390835,0.0046493549327105265
0,Cliente 22,2023-10-19,PACC,ESPA3,40528A,13800,-19019.39429062125,1.3821686104288426,0.013178599541422309
0,Cliente 22,2023-10-19,PACC,LWSA3,10532A,20800,-122926.8655296046,6.028831599070234,0.39462461375581326
0,Cliente 22,2023-10-19,PACC,LWSA3,10533A,4700,-30380.597927212384,6.417194790301904,0.23019682692600105
562016,Cliente 22,2023-10-19,PACC,VALE3,913A,800,-57860.191129839994,72.3252389123,
562018,Cliente 22,2023-10-19,PACC,VALE3,914A,100,-7405.7067279469975,74.05706727946998,
0,Cliente 22,2023-10-19,PACC,VALE3,915A,300,-21498.417721582995,72.26031112382498,6.4566653656963435
0,Cliente 22,2023-10-19,PACC,VALE3,916A,600,-42011.22829300098,70.33419755840498,0.44788494665400047
0,Cliente 22,2023-10-20,PACC,AMBP3,15322A,300,-4470.531032790001,14.9619146721,0.06511263181925656
562075,Cliente 22,2023-10-20,PACC,AMBP3,15323A,100,-1681.5910598560001,16.815910598560002,
562100,Cliente 22,2023-10-20,PACC,BOVA11,37307A,100,-10564.241052593496,105.64241052593495,
562100,Cliente 22,2023-10-20,PACC,BOVA11,37308A,100,-10564.241052593496,105.64241052593495,
0,Cliente 22,2023-10-20,PACC,CBAV3,919A,2000,-7819.725617632173,3.8831940985579707,0.11777293859852664
0,Cliente 22,2023-10-20,PACC,CBAV3,920A,200,-817.2808515078261,4.08640425753913,0.042318473335478494
0,Cliente 22,2023-10-20,PACC,CCRO3,14360A,20500,-253970.89306473138,12.463786092376349,0.8064265551712748
0,Cliente 22,2023-10-20,PACC,VALE3,917A,4200,-272903.08679771854,65.52143028982951,9.3720484569162
0,Cliente 22,2023-10-20,PACC,VALE3,918A,16200,-1044367.9941329793,64.5717020997809,20.833839927057053
562292,Cliente 22,2023-10-23,PACC,BOVA11,37309A,200,-22682.722562495997,113.41361281247998,
0,Cliente 22,2023-10-23,PACC,COGN3,24628A,1800,-4721.75026609,2.5788824296125,0.04987749307698074
0,Cliente 22,2023-10-23,PACC,COGN3,24629A,1700,-4088.6692813083337,2.469889084047917,0.058735266697040066
0,Cliente 22,2023-10-23,PACC,ESPA3,40539A,9400,-12561.2367768468,1.3389387202771363,0.014254141391842482
0,Cliente 22,2023-10-23,PACC,ESPA3,40540A,6400,-8587.650351029399,1.365759513027,0.010885864221208609
562395,Cliente 22,2023-10-23,PACC,VALE3,921A,700,-47189.233654070544,67.41319093438649,
0,Cliente 22,2023-10-23,PACC,VALE3,922A,1300,-90757.84611950244,69.08370553452254,75.12841556912608
562397,Cliente 22,2023-10-23,PACC,VALE3,923A,300,-21777.476268147566,72.59158756049189,
0,Cliente 22,2023-10-23,PACC,VALE3,924A,1200,-88304.54642072352,72.80982337306666,9.036180181441933
562441,Cliente 22,2023-10-24,PACC,CMIG4,33906A,100,-1349.6588280360004,13.496588280360003,
0,Cliente 22,2023-10-24,PACC,CMIG4,33907A,800,-10152.636619878002,12.750930216810001,0.11571683552452036
0,Cliente 22,2023-10-24,PACC,ESPA3,40543A,9000,-12272.551188403555,1.3654390042752478,0.017161280058650776
0,Cliente 22,2023-10-24,PACC,ESPA3,40544A,900,-1247.9948602697373,1.4068300152245117,0.012031741661740876
0,Cliente 22,2023-10-24,PACC,ESPA3,40545A,16600,-20666.431078858262,1.3705327714457913,0.013158408401347615
562526,Cliente 22,2023-10-24,PACC,STBP3,22861A,300,-2363.17502287145,7.877250076238167,
0,Cliente 22,2023-10-24,PACC,STBP3,22862A,12700,-101398.11094405036,7.97254750278612,0.44676137326243326
0,Cliente 22,2023-10-24,PACC,VAMO3,34967A,2700,-22690.830388881353,8.443540446034744,0.11244503291188927
0,Cliente 22,2023-10-24,PACC,VAMO3,34968A,3100,-26053.306348443726,8.573552014288474,0.8991595642080212
0,Cliente 22,2023-10-24,PACC,WEGE3,4327A,200,-7006.783453829999,35.033917269149995,12.251648382703582
562605,Cliente 22,2023-10-24,PACC,WEGE3,4328A,700,-22815.655271640004,32.593793245200004,
0,Cliente 22,2023-10-25,PACC,SEQL3,33908A,15700,-7255.122908071706,0.46413173214423914,0.001762002424100703
562690,Cliente 22,2023-10-26,PACC,CBAV3,925A,100,-375.73680306299997,3.75736803063,
0,Cliente 22,2023-10-26,PACC,CBAV3,926A,800,-3145.414206728,3.95163094857,0.012625482346634253
562727,Cliente 22,2023-10-26,PACC,GMAT3,41408A,400,-2886.92239826,7.21730599565,
0,Cliente 22,2023-10-26,PACC,GMAT3,41409A,3500,-24170.46006931,6.963617742328572,0.3814297300848419
562767,Cliente 22,2023-10-27,PACC,NTCO3,5891A,400,-5555.486135768,13.888715339420001,
0,Cliente 22,2023-10-30,PACC,VALE3,927A,1300,-85877.18794157138,66.13467978788628,1.9167168533366414
0,Cliente 22,2023-10-30,PACC,VALE3,928A,6100,-423934.59357990907,74.14709056747904,32.64341470917479
0,Cliente 22,2023-10-30,PACC,VALE3,929A,1800,-120333.81804203922,66.60023640820883,9.345706226634142
0,Cliente 22,2023-10-30,PACC,VALE3,930A,5900,-417888.9371158945,72.64520847453407,15.85492730655315
0,Cliente 22,2023-10-31,PACC,VALE3,931A,900,-71249.851237455,79.515676647,3.7811757973630447
562865,Cliente 22,2023-10-31,PACC,VALE3,932A,200,-13260.11571423,66.30057857115,
0,Cliente 22,2023-11-01,PACC,BBDC3,4329A,9600,-131695.91610907594,13.779750497085313,1.0666867675045157
0,Cliente 22,2023-11-01,PACC,BBDC3,4330A,4600,-68097.7135204477,14.348202893756643,1.8545287032137867
0,Cliente 22,2023-11-01,PACC,BBDC4,34969A,2500,-35152.899976573535,14.217340345693902,0.9283221576061611
0,Cliente 22,2023-11-01,PACC,BBDC4,34970A,13800,-198725.31731080683,14.326985287104192,1.0859740347002387
0,Cliente 22,2023-11-01,PACC,IFCM3,933A,1500,-2061.2065590837997,1.4253101175893332,0.03171049907412461
0,Cliente 22,2023-11-01,PACC,IFCM3,934A,8500,-12146.018159625499,1.4364581482828886,0.019219658561040843
0,Cliente 22,2023-11-01,PACC,PRIO3,10534A,900,-49277.45718035,54.95751049075,0.2717385882360728
0,Cliente 22,2023-11-03,PACC,CCRO3,14362A,22300,-292130.65494692785,13.25283692814287,1.2304570445047833
563115,Cliente 22,2023-11-03,PACC,RAIL3,33910A,700,-17679.74450561667,25.25677786516667,
563119,Cliente 22,2023-11-03,PACC,RAIL3,33911A,100,-2222.962284176667,22.22962284176667,
563160,Cliente 22,2023-11-06,PACC,BOVA11,37312A,100,-13579.201835040001,135.7920183504,
0,Cliente 22,2023-11-06,PACC,COGN3,5893A,1900,-5084.202100551111,2.6828918997333333,0.07525374605756563
0,Cliente 22,2023-11-06,PACC,COGN3,5894A,1600,-4188.106563911111,2.6652477189333332,0.1339740394037662
0,Cliente 22,2023-11-06,PACC,PETR4,15324A,1500,-59977.26792575,38.047284493039996,13.186857760584722
0,Cliente 22,2023-11-06,PACC,PETR4,15325A,1400,-59656.132143259994,42.76604284798999,2.339886802883585
563275,Cliente 22,2023-11-07,PACC,AMBP3,15327A,400,-6614.4818270079995,16.53620456752,
563325,Cliente 22,2023-11-07,PACC,ELET3,15328A,100,-3746.449591815,37.46449591815,
563363,Cliente 22,2023-11-07,PACC,JBSS3,7609A,100,-2353.6817966666667,23.536817966666668,
563363,Cliente 22,2023-11-07,PACC,JBSS3,7610A,100,-2353.6817966666667,23.536817966666668,
0,Cliente 22,2023-11-07,PACC,MBLY3,7607A,21400,-83392.22643541283,3.8649108712936404,0.0930420522006751
0,Cliente 22,2023-11-07,PACC,MDNE3,37924A,12000,-138687.97390389242,11.632252266980128,0.9352946064101981
0,Cliente 22,2023-11-08,PACC,PETR4,15330A,1700,-67068.714287125,38.77917326678249,5.31878065852564
563477,Cliente 22,2023-11-08,PACC,PETR4,15331A,200,-8759.480729718,43.79740364859,
0,Cliente 22,2023-11-09,PACC,BBAS3,4333A,600,-35846.62424163333,57.41218252233334,97.90408543253636
0,Cliente 22,2023-11-09,PACC,BBAS3,4334A,1700,-100859.984304625,60.37865075977778,7.868837746775569
0,Cliente 22,2023-11-09,PACC,BBDC3,4331A,3300,-53467.04023656501,16.034561883730557,0.7221357672341574
0,Cliente 22,2023-11-09,PACC,BBDC3,4332A,3200,-46246.03369327697,14.445605065089177,1.8974849044190603
0,Cliente 22,2023-11-09,PACC,BEEF3,10536A,300,-2650.3254671385,8.835440896384998,1.882546607407683e-05
563601,Cliente 22,2023-11-09,PACC,BEEF3,10537A,600,-5375.528884389,8.959214807315,
563600,Cliente 22,2023-11-09,PACC,BEEF3,10538A,800,-5819.159674799999,7.273949593499999,
563617,Cliente 22,2023-11-09,PACC,BEEF3,10539A,100,-777.696713385,7.7769671338499995,
0,Cliente 22,2023-11-09,PACC,BHIA3,24462A,2500,-1349.1653662031997,0.5401328920064998,0.0011731919664808902
0,Cliente 22,2023-11-09,PACC,BHIA3,24463A,2400,-1329.5147339343998,0.5669603090839999,0.0029080395697098755
0,Cliente 22,2023-11-09,PACC,GOAU4,7611A,2000,-23956.086635,12.10175998304,0.8940707222141677
0,Cliente 22,2023-11-09,PACC,GOAU4,7612A,900,-10730.504134817998,12.259431277729998,2.0399847428833287
